Start station,Start time,End station,End time
227,2016-12-01 17:19:56 +0100,238,2016-12-01 17:24:41 +0100
163,2016-12-01 17:20:00 +0100,277,2016-12-01 17:26:21 +0100
273,2016-12-01 17:20:04 +0100,228,2016-12-01 17:33:56 +0100
297,2016-12-01 17:20:16 +0100,274,2016-12-01 17:38:57 +0100
191,2016-12-01 17:20:47 +0100,222,2016-12-01 17:25:37 +0100
267,2016-12-01 17:21:12 +0100,234,2016-12-01 17:28:41 +0100
211,2016-12-01 17:21:13 +0100,277,2016-12-01 17:26:24 +0100
253,2016-12-01 17:21:15 +0100,195,2016-12-01 17:23:15 +0100
175,2016-12-01 17:21:22 +0100,294,2016-12-01 17:24:54 +0100
162,2016-12-01 17:21:57 +0100,251,2016-12-01 17:28:48 +0100
219,2016-12-01 17:22:17 +0100,287,2016-12-01 17:32:29 +0100
206,2016-12-01 17:22:39 +0100,222,2016-12-01 17:32:09 +0100
170,2016-12-01 17:22:40 +0100,195,2016-12-01 17:43:02 +0100
204,2016-12-01 17:22:50 +0100,274,2016-12-01 17:27:12 +0100
302,2016-12-01 17:23:35 +0100,274,2016-12-01 17:53:23 +0100
254,2016-12-01 17:23:44 +0100,254,2016-12-01 17:58:03 +0100
181,2016-12-01 17:23:44 +0100,222,2016-12-01 17:33:19 +0100
305,2016-12-01 17:23:55 +0100,169,2016-12-01 17:39:05 +0100
211,2016-12-01 17:24:01 +0100,191,2016-12-01 17:28:16 +0100
231,2016-12-01 17:24:10 +0100,164,2016-12-01 17:52:39 +0100
206,2016-12-01 17:24:12 +0100,233,2016-12-01 17:29:40 +0100
215,2016-12-01 17:24:36 +0100,196,2016-12-01 17:31:39 +0100
243,2016-12-01 17:24:45 +0100,292,2016-12-01 17:35:38 +0100
181,2016-12-01 17:25:50 +0100,262,2016-12-01 17:35:25 +0100
242,2016-12-01 17:26:12 +0100,191,2016-12-01 17:33:57 +0100
228,2016-12-01 17:26:24 +0100,234,2016-12-01 17:33:30 +0100
277,2016-12-01 17:26:46 +0100,243,2016-12-01 17:32:30 +0100
294,2016-12-01 17:26:52 +0100,246,2016-12-01 17:33:17 +0100
229,2016-12-01 17:26:53 +0100,294,2016-12-01 17:30:24 +0100
196,2016-12-01 17:26:59 +0100,210,2016-12-01 17:29:22 +0100
195,2016-12-01 17:27:06 +0100,292,2016-12-01 17:31:52 +0100
222,2016-12-01 17:27:11 +0100,211,2016-12-01 17:34:03 +0100
280,2016-12-01 17:27:19 +0100,229,2016-12-01 19:35:38 +0100
251,2016-12-01 17:27:35 +0100,226,2016-12-01 17:36:01 +0100
249,2016-12-01 17:27:46 +0100,253,2016-12-01 17:34:18 +0100
163,2016-12-01 17:27:46 +0100,233,2016-12-01 17:35:40 +0100
260,2016-12-01 17:28:03 +0100,253,2016-12-01 17:34:20 +0100
173,2016-12-01 17:28:21 +0100,190,2016-12-01 17:38:18 +0100
169,2016-12-01 17:28:26 +0100,195,2016-12-01 17:36:20 +0100
243,2016-12-01 17:28:51 +0100,160,2016-12-01 17:31:57 +0100
172,2016-12-01 17:28:55 +0100,235,2016-12-01 17:36:38 +0100
266,2016-12-01 17:29:09 +0100,222,2016-12-01 17:35:44 +0100
214,2016-12-01 17:29:22 +0100,233,2016-12-01 19:20:01 +0100
221,2016-12-01 17:30:10 +0100,273,2016-12-01 17:31:53 +0100
295,2016-12-01 17:30:35 +0100,206,2016-12-01 17:42:54 +0100
195,2016-12-01 17:30:52 +0100,253,2016-12-01 17:32:37 +0100
243,2016-12-01 17:31:07 +0100,190,2016-12-01 17:39:42 +0100
158,2016-12-01 17:31:30 +0100,294,2016-12-01 17:42:42 +0100
186,2016-12-01 17:32:05 +0100,186,2016-12-01 17:32:43 +0100
196,2016-12-01 17:32:39 +0100,222,2016-12-01 17:39:42 +0100
220,2016-12-01 17:32:40 +0100,290,2016-12-01 17:41:18 +0100
268,2016-12-01 17:32:47 +0100,229,2016-12-01 17:43:21 +0100
295,2016-12-01 17:33:01 +0100,201,2016-12-01 17:41:20 +0100
195,2016-12-01 17:33:03 +0100,232,2016-12-01 17:51:20 +0100
301,2016-12-01 17:33:37 +0100,190,2016-12-01 17:41:39 +0100
247,2016-12-01 17:33:40 +0100,247,2016-12-01 17:34:54 +0100
294,2016-12-01 17:34:00 +0100,253,2016-12-01 17:42:58 +0100
297,2016-12-01 17:34:04 +0100,290,2016-12-01 17:58:37 +0100
301,2016-12-01 17:34:17 +0100,181,2016-12-01 17:37:14 +0100
186,2016-12-01 17:34:21 +0100,186,2016-12-01 17:34:57 +0100
235,2016-12-01 17:34:23 +0100,211,2016-12-01 17:40:02 +0100
274,2016-12-01 17:35:03 +0100,204,2016-12-01 17:40:49 +0100
228,2016-12-01 17:35:04 +0100,288,2016-12-01 17:40:59 +0100
287,2016-12-01 17:35:08 +0100,157,2016-12-01 19:46:59 +0100
274,2016-12-01 17:35:32 +0100,243,2016-12-01 17:43:52 +0100
218,2016-12-01 17:35:36 +0100,190,2016-12-01 17:42:48 +0100
251,2016-12-01 17:35:43 +0100,210,2016-12-01 17:38:39 +0100
235,2016-12-01 17:35:46 +0100,272,2016-12-01 17:41:50 +0100
253,2016-12-01 17:35:55 +0100,292,2016-12-01 17:39:24 +0100
294,2016-12-01 17:36:05 +0100,294,2016-12-01 17:36:22 +0100
242,2016-12-01 17:36:13 +0100,238,2016-12-01 17:50:18 +0100
239,2016-12-01 17:36:15 +0100,212,2016-12-01 17:38:46 +0100
274,2016-12-01 17:36:43 +0100,160,2016-12-01 17:42:29 +0100
294,2016-12-01 17:36:45 +0100,294,2016-12-01 17:37:00 +0100
294,2016-12-01 17:37:06 +0100,253,2016-12-01 17:48:32 +0100
235,2016-12-01 17:37:21 +0100,306,2016-12-01 17:40:12 +0100
236,2016-12-01 17:37:36 +0100,236,2016-12-01 17:48:31 +0100
221,2016-12-01 17:37:54 +0100,161,2016-12-01 17:40:55 +0100
163,2016-12-01 17:37:57 +0100,267,2016-12-01 17:51:52 +0100
222,2016-12-01 17:38:01 +0100,200,2016-12-01 17:45:56 +0100
202,2016-12-01 17:38:13 +0100,232,2016-12-01 17:41:54 +0100
308,2016-12-01 17:38:18 +0100,269,2016-12-01 17:42:28 +0100
219,2016-12-01 17:38:37 +0100,275,2016-12-01 18:50:10 +0100
251,2016-12-01 17:38:37 +0100,162,2016-12-01 17:44:15 +0100
186,2016-12-01 17:38:54 +0100,274,2016-12-01 17:44:15 +0100
182,2016-12-01 17:39:05 +0100,228,2016-12-01 17:44:28 +0100
191,2016-12-01 17:39:16 +0100,292,2016-12-01 17:53:53 +0100
179,2016-12-01 17:39:20 +0100,292,2016-12-01 17:58:18 +0100
265,2016-12-01 17:39:25 +0100,200,2016-12-01 17:47:12 +0100
285,2016-12-01 17:39:28 +0100,245,2016-12-01 17:42:41 +0100
297,2016-12-01 17:39:29 +0100,234,2016-12-01 17:48:30 +0100
247,2016-12-01 17:39:45 +0100,274,2016-12-01 17:46:46 +0100
200,2016-12-01 17:39:49 +0100,200,2016-12-01 17:40:19 +0100
246,2016-12-01 17:39:59 +0100,220,2016-12-01 17:58:04 +0100
302,2016-12-01 17:40:29 +0100,281,2016-12-01 18:02:52 +0100
302,2016-12-01 17:40:43 +0100,253,2016-12-01 17:43:53 +0100
200,2016-12-01 17:40:56 +0100,179,2016-12-01 17:48:43 +0100
287,2016-12-01 17:40:56 +0100,219,2016-12-01 17:50:21 +0100
233,2016-12-01 17:41:11 +0100,234,2016-12-01 17:52:08 +0100
211,2016-12-01 17:41:11 +0100,287,2016-12-01 20:33:14 +0100
196,2016-12-01 17:41:20 +0100,233,2016-12-01 17:45:05 +0100
304,2016-12-01 17:41:29 +0100,170,2016-12-01 17:47:03 +0100
287,2016-12-01 17:41:37 +0100,292,2016-12-01 17:50:08 +0100
200,2016-12-01 17:41:44 +0100,257,2016-12-01 17:47:53 +0100
294,2016-12-01 17:41:58 +0100,233,2016-12-01 17:51:07 +0100
287,2016-12-01 17:42:20 +0100,195,2016-12-01 17:46:47 +0100
201,2016-12-01 17:42:24 +0100,175,2016-12-01 17:45:56 +0100
233,2016-12-01 17:42:32 +0100,306,2016-12-01 17:49:35 +0100
184,2016-12-01 17:42:33 +0100,199,2016-12-01 18:56:16 +0100
291,2016-12-01 17:42:57 +0100,228,2016-12-01 17:48:04 +0100
292,2016-12-01 17:42:59 +0100,260,2016-12-01 17:52:00 +0100
253,2016-12-01 17:43:02 +0100,234,2016-12-01 17:46:01 +0100
291,2016-12-01 17:43:34 +0100,268,2016-12-01 17:47:12 +0100
259,2016-12-01 17:43:54 +0100,222,2016-12-01 17:58:18 +0100
297,2016-12-01 17:44:05 +0100,261,2016-12-01 19:16:51 +0100
267,2016-12-01 17:44:24 +0100,246,2016-12-01 17:56:41 +0100
233,2016-12-01 17:44:26 +0100,172,2016-12-01 17:49:55 +0100
181,2016-12-01 17:44:28 +0100,253,2016-12-01 17:50:08 +0100
228,2016-12-01 17:44:36 +0100,264,2016-12-01 18:21:55 +0100
281,2016-12-01 17:44:38 +0100,157,2016-12-01 17:59:33 +0100
204,2016-12-01 17:44:48 +0100,274,2016-12-01 17:52:26 +0100
232,2016-12-01 17:45:05 +0100,294,2016-12-01 17:56:01 +0100
161,2016-12-01 17:45:44 +0100,266,2016-12-01 18:00:17 +0100
232,2016-12-01 17:45:46 +0100,195,2016-12-01 17:55:22 +0100
249,2016-12-01 17:46:06 +0100,220,2016-12-01 17:51:56 +0100
221,2016-12-01 17:46:13 +0100,176,2016-12-01 17:51:00 +0100
163,2016-12-01 17:46:14 +0100,277,2016-12-01 17:49:20 +0100
262,2016-12-01 17:47:02 +0100,294,2016-12-01 17:53:41 +0100
176,2016-12-01 17:47:24 +0100,268,2016-12-01 17:49:44 +0100
246,2016-12-01 17:47:52 +0100,265,2016-12-01 17:56:01 +0100
292,2016-12-01 17:47:59 +0100,260,2016-12-01 17:52:01 +0100
202,2016-12-01 17:48:43 +0100,275,2016-12-01 18:04:45 +0100
232,2016-12-01 17:48:46 +0100,294,2016-12-01 18:56:52 +0100
195,2016-12-01 17:48:49 +0100,253,2016-12-01 17:53:31 +0100
271,2016-12-01 17:49:04 +0100,271,2016-12-01 18:04:37 +0100
255,2016-12-01 17:49:13 +0100,224,2016-12-01 19:47:27 +0100
227,2016-12-01 17:49:36 +0100,161,2016-12-01 19:28:24 +0100
293,2016-12-01 17:49:36 +0100,218,2016-12-01 18:06:16 +0100
290,2016-12-01 17:49:39 +0100,260,2016-12-01 17:53:57 +0100
301,2016-12-01 17:50:22 +0100,301,2016-12-01 17:50:53 +0100
294,2016-12-01 17:50:43 +0100,204,2016-12-01 17:54:58 +0100
206,2016-12-01 17:50:54 +0100,164,2016-12-01 17:53:25 +0100
301,2016-12-01 17:50:58 +0100,292,2016-12-01 17:57:33 +0100
197,2016-12-01 17:51:02 +0100,191,2016-12-01 17:56:03 +0100
232,2016-12-01 17:51:12 +0100,234,2016-12-01 17:56:24 +0100
249,2016-12-01 17:51:33 +0100,277,2016-12-01 18:05:08 +0100
232,2016-12-01 17:51:36 +0100,170,2016-12-01 18:04:35 +0100
191,2016-12-01 17:51:48 +0100,272,2016-12-01 17:58:41 +0100
251,2016-12-01 17:51:56 +0100,294,2016-12-01 18:00:54 +0100
251,2016-12-01 17:52:03 +0100,294,2016-12-01 18:00:52 +0100
190,2016-12-01 17:52:26 +0100,267,2016-12-01 17:55:45 +0100
218,2016-12-01 17:52:42 +0100,193,2016-12-01 18:00:46 +0100
277,2016-12-01 17:52:52 +0100,194,2016-12-01 18:00:33 +0100
190,2016-12-01 17:52:59 +0100,199,2016-12-01 17:58:12 +0100
234,2016-12-01 17:53:23 +0100,253,2016-12-01 17:57:32 +0100
176,2016-12-01 17:53:24 +0100,283,2016-12-01 18:01:50 +0100
208,2016-12-01 17:53:26 +0100,253,2016-12-01 18:02:50 +0100
253,2016-12-01 17:53:35 +0100,302,2016-12-01 17:56:48 +0100
292,2016-12-01 17:53:41 +0100,195,2016-12-01 17:57:38 +0100
169,2016-12-01 17:53:49 +0100,181,2016-12-01 18:04:30 +0100
234,2016-12-01 17:54:04 +0100,206,2016-12-01 18:02:18 +0100
233,2016-12-01 17:54:09 +0100,233,2016-12-01 18:04:25 +0100
214,2016-12-01 17:54:16 +0100,181,2016-12-01 18:02:17 +0100
309,2016-12-01 17:54:41 +0100,264,2016-12-01 18:07:50 +0100
309,2016-12-01 17:55:14 +0100,267,2016-12-01 18:05:56 +0100
231,2016-12-01 17:55:55 +0100,183,2016-12-01 17:59:05 +0100
274,2016-12-01 17:56:19 +0100,204,2016-12-01 18:00:15 +0100
210,2016-12-01 17:56:48 +0100,200,2016-12-01 18:03:18 +0100
210,2016-12-01 17:57:14 +0100,196,2016-12-01 17:59:25 +0100
190,2016-12-01 17:57:55 +0100,227,2016-12-01 18:03:50 +0100
233,2016-12-01 17:59:00 +0100,195,2016-12-01 18:07:16 +0100
191,2016-12-01 17:59:04 +0100,162,2016-12-01 18:17:49 +0100
163,2016-12-01 17:59:11 +0100,277,2016-12-01 18:02:39 +0100
219,2016-12-01 17:59:21 +0100,163,2016-12-01 18:22:55 +0100
272,2016-12-01 17:59:26 +0100,195,2016-12-01 20:09:12 +0100
233,2016-12-01 17:59:50 +0100,201,2016-12-01 18:11:19 +0100
190,2016-12-01 18:00:19 +0100,267,2016-12-01 18:02:33 +0100
194,2016-12-01 18:00:45 +0100,285,2016-12-01 18:06:39 +0100
285,2016-12-01 18:00:59 +0100,281,2016-12-01 18:08:19 +0100
254,2016-12-01 18:01:30 +0100,198,2016-12-01 18:28:35 +0100
173,2016-12-01 18:02:07 +0100,226,2016-12-01 18:08:07 +0100
235,2016-12-01 18:02:36 +0100,199,2016-12-01 18:09:25 +0100
221,2016-12-01 18:02:36 +0100,306,2016-12-01 18:07:45 +0100
202,2016-12-01 18:02:40 +0100,219,2016-12-01 18:08:06 +0100
277,2016-12-01 18:03:08 +0100,273,2016-12-01 18:18:26 +0100
201,2016-12-01 18:03:10 +0100,194,2016-12-01 18:06:51 +0100
190,2016-12-01 18:03:31 +0100,292,2016-12-01 20:03:37 +0100
235,2016-12-01 18:03:51 +0100,234,2016-12-01 18:12:31 +0100
226,2016-12-01 18:03:51 +0100,242,2016-12-01 18:15:24 +0100
211,2016-12-01 18:04:48 +0100,297,2016-12-01 19:29:09 +0100
234,2016-12-01 18:05:05 +0100,287,2016-12-01 18:12:15 +0100
268,2016-12-01 18:05:16 +0100,290,2016-12-01 18:14:45 +0100
264,2016-12-01 18:06:06 +0100,254,2016-12-01 18:13:16 +0100
246,2016-12-01 18:06:44 +0100,181,2016-12-01 18:50:23 +0100
217,2016-12-01 18:06:55 +0100,227,2016-12-01 18:11:23 +0100
211,2016-12-01 18:06:58 +0100,206,2016-12-01 18:16:13 +0100
181,2016-12-01 18:07:12 +0100,234,2016-12-01 18:12:13 +0100
181,2016-12-01 18:07:23 +0100,234,2016-12-01 18:12:12 +0100
196,2016-12-01 18:08:01 +0100,222,2016-12-01 18:12:11 +0100
196,2016-12-01 18:08:07 +0100,228,2016-12-01 18:14:41 +0100
191,2016-12-01 18:08:14 +0100,229,2016-12-01 20:21:03 +0100
268,2016-12-01 18:08:32 +0100,264,2016-12-01 18:17:37 +0100
266,2016-12-01 18:08:39 +0100,173,2016-12-01 18:14:14 +0100
211,2016-12-01 18:09:03 +0100,175,2016-12-01 18:12:23 +0100
222,2016-12-01 18:09:12 +0100,294,2016-12-01 18:15:52 +0100
288,2016-12-01 18:09:13 +0100,191,2016-12-01 18:12:36 +0100
181,2016-12-01 18:09:23 +0100,242,2016-12-01 18:20:25 +0100
181,2016-12-01 18:09:24 +0100,222,2016-12-01 18:15:08 +0100
233,2016-12-01 18:09:29 +0100,233,2016-12-01 18:09:55 +0100
195,2016-12-01 18:09:43 +0100,253,2016-12-01 18:12:24 +0100
233,2016-12-01 18:09:45 +0100,210,2016-12-01 18:13:54 +0100
181,2016-12-01 18:09:53 +0100,233,2016-12-01 18:19:41 +0100
198,2016-12-01 18:10:01 +0100,191,2016-12-01 18:17:07 +0100
184,2016-12-01 18:10:02 +0100,210,2016-12-01 18:24:32 +0100
184,2016-12-01 18:10:09 +0100,210,2016-12-01 18:24:43 +0100
257,2016-12-01 18:10:09 +0100,206,2016-12-01 18:25:03 +0100
233,2016-12-01 18:10:14 +0100,190,2016-12-01 18:16:51 +0100
222,2016-12-01 18:10:15 +0100,243,2016-12-01 18:13:59 +0100
238,2016-12-01 18:10:19 +0100,195,2016-12-01 18:13:40 +0100
181,2016-12-01 18:10:21 +0100,214,2016-12-01 18:16:25 +0100
204,2016-12-01 18:10:21 +0100,191,2016-12-01 18:16:52 +0100
264,2016-12-01 18:10:43 +0100,268,2016-12-01 18:17:41 +0100
264,2016-12-01 18:10:56 +0100,292,2016-12-01 18:19:10 +0100
176,2016-12-01 18:10:57 +0100,169,2016-12-01 18:17:32 +0100
170,2016-12-01 18:11:04 +0100,267,2016-12-01 18:17:35 +0100
164,2016-12-01 18:11:05 +0100,226,2016-12-01 18:15:36 +0100
241,2016-12-01 18:11:09 +0100,298,2016-12-01 18:23:10 +0100
235,2016-12-01 18:11:25 +0100,277,2016-12-01 18:39:17 +0100
229,2016-12-01 18:11:27 +0100,229,2016-12-01 18:11:49 +0100
293,2016-12-01 18:11:38 +0100,264,2016-12-01 18:18:37 +0100
277,2016-12-01 18:11:49 +0100,211,2016-12-01 18:16:20 +0100
233,2016-12-01 18:11:52 +0100,185,2016-12-01 18:17:25 +0100
294,2016-12-01 18:11:54 +0100,190,2016-12-01 18:21:27 +0100
206,2016-12-01 18:12:05 +0100,279,2016-12-01 20:57:18 +0100
295,2016-12-01 18:12:26 +0100,298,2016-12-01 18:25:08 +0100
195,2016-12-01 18:13:02 +0100,181,2016-12-01 18:20:32 +0100
224,2016-12-01 18:13:04 +0100,251,2016-12-01 18:23:36 +0100
226,2016-12-01 18:13:12 +0100,233,2016-12-01 18:16:43 +0100
177,2016-12-01 18:13:19 +0100,262,2016-12-01 18:18:47 +0100
264,2016-12-01 18:13:21 +0100,201,2016-12-02 13:57:50 +0100
195,2016-12-01 18:13:38 +0100,190,2016-12-01 18:19:48 +0100
199,2016-12-01 18:13:56 +0100,294,2016-12-01 18:21:13 +0100
191,2016-12-01 18:14:00 +0100,222,2016-12-01 18:16:45 +0100
196,2016-12-01 18:15:03 +0100,233,2016-12-01 18:17:13 +0100
199,2016-12-01 18:15:36 +0100,164,2016-12-01 18:20:46 +0100
219,2016-12-01 18:16:05 +0100,203,2016-12-01 18:21:04 +0100
268,2016-12-01 18:16:16 +0100,197,2016-12-01 18:23:11 +0100
170,2016-12-01 18:16:20 +0100,238,2016-12-01 18:28:38 +0100
190,2016-12-01 18:16:26 +0100,178,2016-12-01 18:29:50 +0100
164,2016-12-01 18:16:44 +0100,195,2016-12-01 18:21:33 +0100
233,2016-12-01 18:16:46 +0100,229,2016-12-01 18:22:38 +0100
190,2016-12-01 18:16:47 +0100,209,2016-12-01 18:31:24 +0100
267,2016-12-01 18:17:05 +0100,208,2016-12-01 18:23:01 +0100
220,2016-12-01 18:17:35 +0100,253,2016-12-01 18:19:37 +0100
267,2016-12-01 18:17:36 +0100,190,2016-12-01 18:20:55 +0100
253,2016-12-01 18:17:53 +0100,185,2016-12-01 18:23:22 +0100
229,2016-12-01 18:18:23 +0100,253,2016-12-01 18:33:08 +0100
227,2016-12-01 18:18:45 +0100,273,2016-12-01 18:33:27 +0100
229,2016-12-01 18:18:57 +0100,158,2016-12-01 18:32:27 +0100
294,2016-12-01 18:19:09 +0100,267,2016-12-01 18:35:50 +0100
232,2016-12-01 18:19:23 +0100,284,2016-12-01 18:27:32 +0100
238,2016-12-01 18:20:17 +0100,206,2016-12-01 20:10:04 +0100
267,2016-12-01 18:20:30 +0100,238,2016-12-01 18:26:57 +0100
173,2016-12-01 18:20:42 +0100,211,2016-12-01 18:24:32 +0100
201,2016-12-01 18:21:41 +0100,169,2016-12-01 18:36:56 +0100
202,2016-12-01 18:21:52 +0100,202,2016-12-01 18:22:37 +0100
283,2016-12-01 18:22:26 +0100,248,2016-12-01 19:05:42 +0100
202,2016-12-01 18:22:44 +0100,210,2016-12-01 18:36:54 +0100
194,2016-12-01 18:22:58 +0100,277,2016-12-01 18:31:11 +0100
199,2016-12-01 18:23:07 +0100,173,2016-12-01 18:31:47 +0100
194,2016-12-01 18:23:20 +0100,277,2016-12-01 18:31:08 +0100
176,2016-12-01 18:23:38 +0100,267,2016-12-01 18:25:46 +0100
181,2016-12-01 18:23:47 +0100,191,2016-12-01 18:28:39 +0100
230,2016-12-01 18:25:08 +0100,233,2016-12-01 18:47:47 +0100
277,2016-12-01 18:25:57 +0100,245,2016-12-01 18:34:34 +0100
273,2016-12-01 18:26:00 +0100,267,2016-12-01 18:29:40 +0100
203,2016-12-01 18:26:16 +0100,254,2016-12-01 18:49:38 +0100
287,2016-12-01 18:26:59 +0100,206,2016-12-01 18:31:03 +0100
191,2016-12-01 18:26:59 +0100,158,2016-12-01 18:41:45 +0100
218,2016-12-01 18:27:21 +0100,158,2016-12-01 18:43:23 +0100
186,2016-12-01 18:27:22 +0100,246,2016-12-01 18:33:12 +0100
292,2016-12-01 18:27:23 +0100,260,2016-12-01 18:32:45 +0100
202,2016-12-01 18:27:52 +0100,220,2016-12-01 18:33:22 +0100
198,2016-12-01 18:28:03 +0100,246,2016-12-01 18:51:08 +0100
211,2016-12-01 18:28:33 +0100,211,2016-12-01 19:01:49 +0100
198,2016-12-01 18:28:36 +0100,191,2016-12-01 18:35:31 +0100
294,2016-12-01 18:28:40 +0100,279,2016-12-01 18:36:32 +0100
292,2016-12-01 18:29:27 +0100,195,2016-12-01 18:33:31 +0100
266,2016-12-01 18:29:32 +0100,163,2016-12-01 18:34:54 +0100
231,2016-12-01 18:29:50 +0100,179,2016-12-01 18:44:43 +0100
297,2016-12-01 18:30:51 +0100,204,2016-12-01 18:34:33 +0100
206,2016-12-01 18:31:03 +0100,267,2016-12-01 18:34:33 +0100
253,2016-12-01 18:31:30 +0100,195,2016-12-01 18:33:26 +0100
228,2016-12-01 18:31:39 +0100,233,2016-12-01 18:33:15 +0100
233,2016-12-01 18:31:40 +0100,234,2016-12-01 18:41:12 +0100
293,2016-12-01 18:31:47 +0100,240,2016-12-01 18:38:20 +0100
229,2016-12-01 18:32:19 +0100,222,2016-12-01 18:53:47 +0100
164,2016-12-01 18:32:23 +0100,211,2016-12-01 18:36:31 +0100
269,2016-12-01 18:32:24 +0100,190,2016-12-01 20:19:43 +0100
243,2016-12-01 18:32:29 +0100,164,2016-12-01 19:11:11 +0100
199,2016-12-01 18:32:38 +0100,236,2016-12-01 18:41:13 +0100
172,2016-12-01 18:32:41 +0100,172,2016-12-01 18:42:33 +0100
273,2016-12-01 18:33:22 +0100,283,2016-12-01 18:40:31 +0100
277,2016-12-01 18:33:28 +0100,201,2016-12-01 18:37:15 +0100
158,2016-12-01 18:33:37 +0100,190,2016-12-01 18:50:09 +0100
233,2016-12-01 18:33:44 +0100,267,2016-12-01 18:41:06 +0100
273,2016-12-01 18:33:47 +0100,283,2016-12-01 18:40:30 +0100
298,2016-12-01 18:33:51 +0100,284,2016-12-01 18:36:05 +0100
273,2016-12-01 18:33:57 +0100,283,2016-12-01 18:40:16 +0100
164,2016-12-01 18:34:14 +0100,206,2016-12-01 18:38:04 +0100
268,2016-12-01 18:34:15 +0100,222,2016-12-01 18:43:39 +0100
242,2016-12-01 18:34:21 +0100,200,2016-12-01 18:39:00 +0100
231,2016-12-01 18:34:21 +0100,231,2016-12-01 18:35:29 +0100
229,2016-12-01 18:34:32 +0100,229,2016-12-01 20:01:45 +0100
267,2016-12-01 18:34:36 +0100,284,2016-12-01 18:48:48 +0100
181,2016-12-01 18:34:42 +0100,262,2016-12-01 18:57:38 +0100
163,2016-12-01 18:34:43 +0100,175,2016-12-01 18:36:14 +0100
195,2016-12-01 18:34:57 +0100,260,2016-12-01 18:45:18 +0100
198,2016-12-01 18:35:11 +0100,233,2016-12-01 18:44:31 +0100
202,2016-12-01 18:35:36 +0100,202,2016-12-01 18:35:52 +0100
206,2016-12-01 18:36:03 +0100,292,2016-12-01 18:45:08 +0100
281,2016-12-01 18:36:04 +0100,262,2016-12-01 18:44:02 +0100
213,2016-12-01 18:36:15 +0100,164,2016-12-01 18:50:45 +0100
267,2016-12-01 18:36:41 +0100,284,2016-12-01 18:49:18 +0100
183,2016-12-01 18:37:38 +0100,257,2016-12-01 18:49:09 +0100
228,2016-12-01 18:37:42 +0100,214,2016-12-01 19:20:32 +0100
294,2016-12-01 18:37:45 +0100,228,2016-12-01 18:42:53 +0100
234,2016-12-01 18:38:33 +0100,233,2016-12-01 18:49:09 +0100
306,2016-12-01 18:38:50 +0100,235,2016-12-01 18:42:23 +0100
185,2016-12-01 18:38:58 +0100,226,2016-12-01 18:46:09 +0100
306,2016-12-01 18:39:07 +0100,235,2016-12-01 18:42:20 +0100
297,2016-12-01 18:39:19 +0100,306,2016-12-01 18:46:25 +0100
262,2016-12-01 18:39:21 +0100,239,2016-12-01 18:52:57 +0100
227,2016-12-01 18:39:34 +0100,175,2016-12-01 18:52:30 +0100
222,2016-12-01 18:39:39 +0100,265,2016-12-01 18:59:54 +0100
184,2016-12-01 18:39:39 +0100,267,2016-12-01 18:45:35 +0100
299,2016-12-01 18:39:54 +0100,158,2016-12-01 18:58:41 +0100
288,2016-12-01 18:40:03 +0100,173,2016-12-01 18:43:47 +0100
247,2016-12-01 18:40:28 +0100,292,2016-12-01 18:53:52 +0100
292,2016-12-01 18:40:56 +0100,292,2016-12-01 18:45:04 +0100
272,2016-12-01 18:41:20 +0100,219,2016-12-01 18:57:14 +0100
224,2016-12-01 18:41:29 +0100,170,2016-12-01 18:48:41 +0100
287,2016-12-01 18:41:35 +0100,190,2016-12-01 22:14:29 +0100
194,2016-12-01 18:41:57 +0100,294,2016-12-01 18:53:28 +0100
251,2016-12-01 18:43:06 +0100,295,2016-12-01 18:50:59 +0100
279,2016-12-01 18:43:39 +0100,232,2016-12-01 18:53:04 +0100
229,2016-12-01 18:43:40 +0100,226,2016-12-01 18:54:45 +0100
210,2016-12-01 18:43:49 +0100,206,2016-12-01 18:52:26 +0100
210,2016-12-01 18:43:54 +0100,200,2016-12-01 18:51:29 +0100
217,2016-12-01 18:43:58 +0100,278,2016-12-01 19:00:58 +0100
226,2016-12-01 18:44:15 +0100,238,2016-12-01 18:48:40 +0100
219,2016-12-01 18:44:17 +0100,217,2016-12-01 19:14:49 +0100
164,2016-12-01 18:44:31 +0100,197,2016-12-01 18:51:50 +0100
222,2016-12-01 18:44:36 +0100,301,2016-12-01 18:52:30 +0100
274,2016-12-01 18:44:40 +0100,274,2016-12-01 18:45:28 +0100
274,2016-12-01 18:45:47 +0100,160,2016-12-01 18:50:39 +0100
277,2016-12-01 18:45:58 +0100,191,2016-12-01 18:51:20 +0100
206,2016-12-01 18:46:03 +0100,199,2016-12-01 18:53:16 +0100
297,2016-12-01 18:46:16 +0100,295,2016-12-01 18:51:11 +0100
232,2016-12-01 18:46:23 +0100,190,2016-12-01 18:53:39 +0100
164,2016-12-01 18:46:27 +0100,287,2016-12-01 18:52:57 +0100
217,2016-12-01 18:46:53 +0100,172,2016-12-01 19:04:57 +0100
235,2016-12-01 18:47:02 +0100,199,2016-12-01 18:54:31 +0100
271,2016-12-01 18:47:05 +0100,294,2016-12-01 18:57:01 +0100
200,2016-12-01 18:47:10 +0100,173,2016-12-01 18:52:21 +0100
266,2016-12-01 18:47:23 +0100,294,2016-12-01 18:55:38 +0100
294,2016-12-01 18:47:35 +0100,163,2016-12-01 18:50:38 +0100
191,2016-12-01 18:48:28 +0100,232,2016-12-01 19:07:56 +0100
